x_px,y_px,nu,mu
-1.894860511372419953e+00,8.561425720398343486e+00
-1.893255387342450691e+00,8.496717775792923533e+00
-1.891650263312481428e+00,8.427032296987082560e+00
-1.890045139282512388e+00,8.357346818181245141e+00
-1.888440015252543125e+00,8.292638873575825187e+00
-1.886834891222573862e+00,8.222953394769987767e+00
-1.885229767192604822e+00,8.158245450164564261e+00
-1.883624643162635559e+00,8.093537505559144307e+00
-1.882019519132666296e+00,8.028829560953724354e+00
-1.880414395102697256e+00,7.959144082147886934e+00
-1.878809271072727993e+00,7.894436137542466980e+00
-1.877204147042758731e+00,7.824750658736629561e+00
-1.875599023012789690e+00,7.760042714131206054e+00
-1.873993898982820427e+00,7.690357235325372187e+00
-1.872388774952851165e+00,7.625649290719948681e+00
-1.870783650922882124e+00,7.560941346114528727e+00
-1.869178526892912862e+00,7.506188469909940153e+00
-1.867573402862943599e+00,7.446458059504937665e+00
-1.865968278832974558e+00,7.391705183300352644e+00
-1.864363154803005296e+00,7.331974772895350156e+00
-1.862758030773036255e+00,7.272244362490344116e+00
-1.861152906743066993e+00,7.212513952085338076e+00
-1.859547782713097730e+00,7.157761075880753054e+00
-1.857942658683128689e+00,7.103008199676168033e+00
-1.856337534653159427e+00,7.053232857671996925e+00
-1.854732410623190386e+00,7.003457515667825817e+00
-1.853127286593221124e+00,6.943727105262819776e+00
-1.851522162563251861e+00,6.883996694857820842e+00
-1.849917038533282820e+00,6.819288750252397335e+00
-1.848311914503313558e+00,6.754580805646977382e+00
-1.846706790473344295e+00,6.689872861041557428e+00
-1.845101666443375255e+00,6.635119984836968854e+00
-1.843496542413405992e+00,6.575389574431966366e+00
-1.841891418383436729e+00,6.520636698227381345e+00
-1.840286294353467689e+00,6.470861356223210237e+00
-1.838681170323498426e+00,6.416108480018621663e+00
-1.837076046293529163e+00,6.361355603814036641e+00
-1.835470922263560123e+00,6.311580261809865533e+00
-1.833865798233590860e+00,6.261804919805690872e+00
-1.832260674203621598e+00,6.207052043601109403e+00
-1.830655550173652557e+00,6.152299167396520829e+00
-1.829050426143683294e+00,6.097546291191932255e+00
-1.827445302113714032e+00,6.042793414987347234e+00
-1.825840178083744991e+00,5.993018072983179678e+00
-1.824235054053775729e+00,5.948220265179422483e+00
-1.822629930023806466e+00,5.913377525776507326e+00
-1.821024805993837425e+00,5.878534786373588616e+00
-1.819419681963868163e+00,5.838714512770252441e+00
-1.817814557933898900e+00,5.783961636565667419e+00
-1.816209433903929860e+00,5.719253691960240360e+00
-1.814604309873960597e+00,5.644590678953992580e+00
-1.812999185843991334e+00,5.569927665947730588e+00
-1.811394061814022294e+00,5.510197255542731654e+00
-1.809788937784053031e+00,5.475354516139809391e+00
-1.808183813754083769e+00,5.465399447738974459e+00
-1.806578689724114728e+00,5.475354516139809391e+00
-1.804973565694145465e+00,5.495264652941475703e+00
-1.803368441664176203e+00,5.510197255542724548e+00
-1.801763317634207162e+00,5.500242187141896721e+00
-1.800158193604237900e+00,5.465399447738974459e+00
-1.798553069574268637e+00,5.410646571534385885e+00
-1.796947945544299596e+00,5.340961092728548465e+00
-1.795342821514330334e+00,5.256343011321465752e+00
-1.793737697484361071e+00,5.181679998315210867e+00
-1.792132573454392030e+00,5.111994519509373447e+00
-1.790527449424422768e+00,5.042309040703536027e+00
-1.788922325394453505e+00,4.982578630298529987e+00
-1.787317201364484465e+00,4.942758356695197364e+00
-1.785712077334515202e+00,4.917870685693110033e+00
-1.784106953304545939e+00,4.902938083091857635e+00
-1.782501829274576899e+00,4.897960548891440169e+00
-1.780896705244607636e+00,4.883027946290191323e+00
-1.779291581214638374e+00,4.863117809488525012e+00
-1.777686457184669333e+00,4.828275070085602749e+00
-1.776081333154700070e+00,4.783477262281852660e+00
-1.774476209124730808e+00,4.738679454478099018e+00
-1.772871085094761767e+00,4.703836715075176755e+00
-1.771265961064792505e+00,4.664016441471844132e+00
-1.769660837034823242e+00,4.624196167868504403e+00
-1.768055713004854201e+00,4.584375894265171780e+00
-1.766450588974884939e+00,4.544555620661832052e+00
-1.764845464944915676e+00,4.504735347058499428e+00
-1.763240340914946636e+00,4.464915073455166805e+00
-1.761635216884977373e+00,4.425094799851827077e+00
-1.760030092855008332e+00,4.390252060448904814e+00
-1.758424968825039070e+00,4.350431786845572191e+00
-1.756819844795069807e+00,4.310611513242236015e+00
-1.755214720765100767e+00,4.270791239638899839e+00
-1.753609596735131504e+00,4.235948500235981129e+00
-1.752004472705162463e+00,4.206083295033479885e+00
-1.750399348675193201e+00,4.176218089830975089e+00
-1.748794224645223938e+00,4.151330418828898416e+00
-1.747189100615254898e+00,4.121465213626393620e+00
-1.745583976585285635e+00,4.091600008423892376e+00
-1.743978852555316372e+00,4.051779734820552648e+00
-1.742373728525347332e+00,4.011959461217220024e+00
-1.740768604495378069e+00,3.962184119213048916e+00
-1.739163480465408806e+00,3.927341379810126654e+00
-1.737558356435439766e+00,3.897476174607628963e+00
-1.735953232405470503e+00,3.882543572006376564e+00
-1.734348108375501241e+00,3.877566037805959098e+00
-1.732742984345532200e+00,3.862633435204710253e+00
-1.731137860315562937e+00,3.827790695801787990e+00
-1.729532736285593675e+00,3.768060285396789055e+00
-1.727927612255624634e+00,3.683442203989695685e+00
-1.726322488225655372e+00,3.593846588382188401e+00
-1.724717364195686109e+00,3.534116177977185913e+00
-1.723112240165717068e+00,3.514206041175519601e+00
-1.721507116135747806e+00,3.534116177977185913e+00
-1.719901992105778543e+00,3.583891519981357021e+00
-1.718296868075809503e+00,3.658554532987611907e+00
