nu_plus_1,mu_meV,x_pixel,y_row_from_top
0.3133959466139397,1.3201843690689052,139,141.64285714285714
0.3138902619871478,1.3055552566310729,140,143.28571428571428
0.3143845773603559,1.2915621925601029,141,144.85714285714283
0.314878892733564,1.2769330801222705,142,146.5
0.3153732081067721,1.261667919317576,143,148.2142857142857
0.3158675234799802,1.2457667101460188,144,150.0
0.31636183885318836,1.2305015493413243,145,151.7142857142857
0.31685615422639646,1.2146003401697674,146,153.5
0.31735046959960456,1.1986991309982105,147,155.28571428571428
0.31784478497281266,1.181525825092929,148,157.2142857142857
0.31833910034602075,1.1643525191876478,149,159.1428571428571
0.31883341571922885,1.1465431649155038,150,161.14285714285714
0.31932773109243695,1.12873381064336,151,163.14285714285714
0.3198220464656451,1.1102884080043538,152,165.21428571428572
0.3203163618388532,1.091843005365348,153,167.28571428571428
